# Dataset: time_series_trend.csv
# Samples: 1000
# Features: 1
# description: Time series with linear trend and seasonality
#
X,y
0,9.39045791935332
1,9.490341648598063
2,10.75065959246194
3,10.302249594808776
4,11.727430192127667
5,12.660803138946724
6,12.082710352841085
7,12.372557937059632
8,11.378224622030709
9,13.021852382719908
10,12.864484422456055
11,13.304022603765475
12,12.61061900658347
13,13.162204897367731
14,13.980087649132878
15,13.021043260728334
16,13.247633985412328
17,13.839769910007863
18,13.68915546179899
19,13.797489747347994
20,12.818501277397154
21,12.985514766468206
22,12.487224857489377
23,12.31796391092173
24,12.174043608255772
25,12.479692847525387
26,13.1428637216738
27,12.837204387524949
28,12.333644782539777
29,11.480455578908783
30,11.314368794197382
31,11.586393880901642
32,11.863479076274627
33,11.890356444376959
34,11.710213712092882
35,11.55134251202969
36,11.742385223650968
37,11.428605755060197
38,11.08282045822957
39,11.79073292876683
40,12.18942394385502
41,12.226425005684456
42,11.749053193452982
43,12.65276009546333
44,12.724339413800633
45,13.992550599289759
46,13.917325079891736
47,12.457678358171968
48,14.327928266231275
49,14.080971333465243
50,14.273626406446173
51,14.205816530269015
52,16.135711033388624
53,16.542820774638024
54,15.613576907711892
55,17.235091230716687
56,18.020435880046655
57,17.13774425720798
58,17.036981572916993
59,17.67323031715045
60,18.486464151233825
61,18.72257181739236
62,18.17846156396314
63,17.836588663352178
64,18.486064685500704
65,18.353355497584666
66,18.469229376096003
67,18.195291657036506
68,18.436890212489686
69,17.337097166416026
70,18.355009524001044
71,18.631708424818548
72,17.841156631662034
73,17.860248504852322
74,16.847823632814983
75,17.76016021237927
76,17.81283566177008
77,18.023061793297213
78,15.876419678952672
79,17.200752077205202
80,15.954511898924919
81,16.92648501699957
82,16.38179541613149
83,16.861614490830046
84,16.80582741568709
85,16.639400720674054
86,16.40718267557985
87,16.784910752072214
88,17.273226234595782
89,17.069171386880452
90,17.493147974538832
91,16.595967280629353
92,17.543450099214073
93,17.516850915628154
94,18.419647191979628
95,18.58991097289166
96,18.37965265556899
97,19.04056366996562
98,19.232389001975978
99,19.845441391426327
100,20.174263044220044
101,20.38485547823665
102,20.028441892725326
103,21.778687202831552
104,21.89127488170313
105,21.720294525673488
106,22.22847233906105
107,22.54159776122623
108,22.143367407562522
109,23.330710859915893
110,21.88616959425749
111,22.212434938772418
112,22.838695524547248
113,23.463930796393072
114,23.431160631972993
115,23.43848250293079
116,23.373921459367104
117,23.228271510074197
118,22.703339552999104
119,22.58073194626361
120,22.5334904999974
121,22.51698065558444
122,22.228892818912527
123,22.079374094088017
124,22.513747478872695
125,23.02792954100961
126,22.56948195330979
127,21.739545284807424
128,21.718723280384914
129,22.884947673820843
130,21.574911982651237
131,21.187384731276588
132,21.514867457317106
133,21.32667609961026
134,21.162124512743176
135,21.61522718825526
136,22.268794436693483
137,21.043789828171715
138,21.99805418147367
139,22.429403113972825
140,22.323140168549173
141,22.807718564424015
142,22.780035114051707
143,22.410266410285587
144,23.928848281350724
145,23.58444734703646
146,24.778728549585885
147,23.03294188468162
148,25.497721932708245
149,25.081109673126967
150,25.23523468873254
151,24.889665584557594
152,26.06806248144269
153,26.635249863252255
154,25.48484571607794
155,26.96063085254177
156,26.6459526396937
157,27.52988852700059
158,26.973568176189428
159,28.34524094855053
160,27.862152893234324
161,28.4394587917578
162,28.679242383351763
163,28.44559041951326
164,27.930142850346368
165,28.718638165645523
166,28.361770686329976
167,28.483661275240223
168,28.158534608625864
169,27.374177308014833
170,28.204853056322712
171,27.764381497481885
172,28.086276678198686
173,27.779454930508688
174,27.387450370345164
175,28.566735188007517
176,27.193124969717218
177,27.242604085205706
178,28.002955469835577
179,26.432275963439686
180,27.244404406892784
181,26.35726108801353
182,26.543456755818315
183,26.80952696371802
184,27.163553535034612
185,26.086577565484014
186,26.763395669024792
187,26.332530550961707
188,27.12648747687645
189,27.420213295976954
190,27.43183204010542
191,26.887851129223648
192,26.959906979414104
193,27.673002482557294
194,27.41720054262969
195,28.5814765506573
196,29.34309953279334
197,28.570127823649596
198,29.564169076139784
199,29.253093397299253
200,30.62815146958529
201,30.856554589828388
202,30.65739751293006
203,31.418813521717475
204,31.782139673394344
205,31.079460154961552
206,32.21656849269021
207,31.92994392220999
208,32.550693228845006
209,32.537559631239326
210,32.91653696097728
211,33.52477382661494
212,32.62430176286506
213,32.42151513209252
214,33.140767490776255
215,33.95483580758122
216,32.960424997557425
217,33.13079805088367
218,33.9245366546765
219,33.96138581609159
220,33.521862946326245
221,33.26753991952121
222,33.43678144859919
223,32.58971677076434
224,32.99697326901169
225,32.101295101167835
226,33.15851492369369
227,32.724193368230964
228,32.39300063437247
229,31.76546254430475
230,32.17117278216129
231,31.7216519080372
232,31.38088805063178
233,31.903834059552707
234,30.63918350331853
235,32.04128944412971
236,31.120388146394475
237,32.07038375297485
238,31.058857405777832
239,31.728611337775256
240,32.32485954393414
241,32.72569248214652
242,32.165865540278716
243,32.296388303106426
244,33.54187413325987
245,34.27505894867562
246,33.18154835080039
247,32.65645991874328
248,35.062994613957926
249,34.57570204255198
250,34.54728857136727
251,35.37975989578306
252,36.66973393098031
253,36.36503537654991
254,36.75380350542424
255,36.756465057571624
256,37.207586655334296
257,38.08969751447157
258,37.037371330847066
259,38.08970461060623
260,37.884786482634325
261,38.0330795068198
262,37.62386257051119
263,38.50646948222578
264,38.65568149412181
265,38.308738883887855
266,39.133247412826236
267,38.43032220670563
268,37.2793515879421
269,38.5439952211879
270,37.59422788319712
271,38.77772762871411
272,38.874293701043094
273,38.30096730156626
274,37.65039204484948
275,37.800476827761415
276,36.97545817234382
277,37.508956519051665
278,36.66628720819094
279,37.876287209899345
280,36.33152334425237
281,35.911739344896986
282,36.57663165109793
283,36.90750154270661
284,37.74911963257599
285,36.236107039770054
286,36.66672545966095
287,36.70352219091678
288,36.27743620479439
289,36.43486570919023
290,36.15494070294953
291,38.05407050785302
292,37.11414199260503
293,36.716110592961826
294,37.83756374372527
295,38.93371958498476
296,38.89424874121563
297,39.21919285640691
298,40.112016935239076
299,40.17032443523952
300,38.691543713277966
301,40.11199594625403
302,40.91465049944078
303,41.13089261065484
304,41.64139544554156
305,43.01728437017006
306,41.4842301045267
307,41.116212647833095
308,41.27202573949192
309,43.17040534599555
310,42.82204176897833
311,42.32010454770883
312,43.07858381061586
313,43.05597815359025
314,43.18780621204641
315,42.44550142576121
316,43.7060673617012
317,43.74752630955723
318,43.40549823500976
319,43.230960951309626
320,43.265038156351224
321,43.088111523565075
322,42.04844987896596
323,42.37841914069388
324,42.75764581934499
325,42.132361802199775
326,42.79115028589824
327,41.52681750200568
328,43.23802439352501
329,42.973402321432175
330,41.682765507198695
331,40.98236414189936
332,41.39089577954801
333,42.21820568519526
334,41.42081183817162
335,41.79491553908247
336,41.6610930724047
337,41.98999948700546
338,42.05433469607653
339,41.78715457554497
340,42.82449721943
341,42.54492818760828
342,43.10213050671839
343,42.63656393755194
344,42.94799945984213
345,44.66472919901621
346,43.61791207623412
347,44.5904876195556
348,43.57461726112683
349,44.82816712808416
350,44.796112512259434
351,46.120081132654676
352,45.35950593979992
353,45.821853084426984
354,46.653319830010346
355,46.14990371468414
356,47.032773148296144
357,46.940103821874935
358,47.55879173935784
359,47.66399731043171
360,48.81994684134044
361,48.29590118352607
362,47.543013503006044
363,47.836489164900456
364,48.14594520597575
365,48.0521783343151
366,49.11934351638817
367,48.1095908471721
368,48.32238305680002
369,48.569772624307696
370,49.57090311365369
371,47.990438079695735
372,48.76693267991706
373,47.58175183482489
374,48.138757695128696
375,47.08147352937271
376,47.74983962322541
377,47.01661400845219
378,47.51991495620891
379,47.33960618088269
380,47.13764587563225
381,46.94492933881828
382,46.4203477779234
383,46.973682227731075
384,45.78955015969195
385,47.8746349650936
386,46.95763949682164
387,46.97503752130423
388,47.040077029521925
389,46.563554807310986
390,46.79964590914651
391,47.410766960013866
392,47.26798808340241
393,47.166511294379134
394,47.99070088185126
395,48.49973818708847
396,48.63044209195206
397,49.489990352980584
398,49.38430664059771
399,50.44208434865857
400,51.15323643860343
401,50.2842747195787
402,50.13987716871611
403,50.46444445746603
404,51.338935297267135
405,52.07662428173108
406,51.79504567464182
407,52.25420718699644
408,52.2286813013805
409,52.551030702912115
410,52.9566660264056
411,53.55240788131388
412,53.662532029615676
413,52.17822732163729
414,53.70420609048393
415,53.72620150303517
416,53.365730463928735
417,53.22007099808299
418,53.64358805631937
419,53.33491919623654
420,53.061127663534535
421,54.14928298799892
422,53.19169919579377
423,52.531671015255895
424,53.02391674473101
425,52.718930662625326
426,52.53939400763457
427,52.637182227470596
428,51.82748293943677
429,52.06832787087522
430,51.40116038951804
431,52.133441379945815
432,51.66767056673039
433,51.20572176415039
434,51.565659733014165
435,51.7151781852982
436,52.08675773858249
437,52.31429001012468
438,52.270808842682214
439,52.20484847781717
440,52.46778770984501
441,52.15856889302029
442,51.96556469179852
443,52.42633260264561
444,53.055084883157306
445,53.22285297382633
446,53.513942090027456
447,54.09959910234688
448,54.79853423903171
449,54.79058972637903
450,54.75777270621982
451,54.74330058901473
452,55.619493636719035
453,55.01420146411261
454,56.90850199200397
455,56.72413748042702
456,57.85409416162524
457,57.91031810933418
458,57.764020780838315
459,57.45941376272351
460,57.71684216564887
461,58.84376675165639
462,58.43708872139511
463,57.63924213161101
464,58.19796594881658
465,59.10767070011397
466,58.960826981778
467,58.59243838302094
468,59.02298905860568
469,57.647728931293535
470,57.87898673488334
471,58.00913781556554
472,57.68543999619125
473,58.17223310422312
474,58.05117725106208
475,57.75428684251628
476,56.83930987447916
477,58.087425372228026
478,57.23326786073422
479,56.140095822317505
480,56.22252817773091
481,56.35127758287237
482,57.48510961245626
483,56.17483819917621
484,56.06036430507819
485,57.145300299483644
486,57.082973721135126
487,56.42466631529009
488,57.05805937046891
489,56.80913902859
490,57.407714413836544
491,57.13769597125144
492,57.77578956881477
493,57.770662822068104
494,57.735819544563846
495,58.78997923729189
496,58.67165782365434
497,59.45481570608359
498,59.55849641521826
499,59.62901091186099
