# Dataset: large_multivariate.csv
# Samples: 5000
# Features: 10
# description: Large dataset for performance testing
#
feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
2.9441160089826006,1.9739459014223524,0.3034714567058414,-0.338372182784285,-0.8700115198177398,-0.6197872470460756,0.710308329943784,2.3129106297608737,-0.11879900747216757,1.198476536099397,19.103471412392565
0.8984874386942965,-0.29248033511841115,0.9990723528538664,1.0301398560825816,0.9168088958838817,-0.4126085743479162,0.7171100948669109,1.1890440542288008,0.9557564862616222,1.0778164403875683,8.39439146794778
-0.20302247797353354,1.0725465119446485,1.2900650358766779,-0.4569154333691609,-1.3840662037493898,1.6355859989762787,-0.4625307901256981,-0.7425865972230673,0.21229132147923174,-0.26997506575898067,-8.04100680624128
-1.9262319517224968,0.8918181780704721,0.8667877755870735,-1.031367801247887,-0.025461110764491424,-1.017215174123941,-0.8587658325831028,-0.6019056933471514,0.5285755070751296,2.0111876832108386,0.5734460203864231
-0.4132526939537446,0.8389588711543634,0.7976298955390789,-2.129768262533495,-1.3850107360038229,2.0462816562890795,-0.5062087175539033,0.45307722675239415,0.3367964522784419,-2.128063299348509,-6.445865381143213
-0.6820469728137909,0.7266615021191012,-0.9377966243554279,-0.3780968541848281,-1.204089515841476,-0.8405207602940196,-0.5267391908819098,-1.859163037191152,1.171559010470227,-1.388591230776271,-0.9205411885517292
-0.17242656183794594,-0.7448772437373951,1.0768531989502246,-1.2323820034826898,-0.7820632812396645,-1.3371319506794825,-2.408098781648478,0.5090893310575455,0.03230140103754173,0.2190833153632252,1.2970372705582587
0.8104862476292712,0.10810126312516541,-0.4440135952568882,0.2596361653183601,-0.5064881748116418,1.1123510774232184,-0.36207734255891316,-0.11923541737752813,0.6365710776701781,2.3361141438503115,2.792924093788633
-1.0221830814366792,-1.2183571553815016,-0.24500300515808401,-0.748229340764418,0.699963066323442,0.19744197623386037,-1.1194522185932698,0.7494605396908268,1.8476691021185547,-0.7990297240388818,1.0385892805027361
0.3252652041761747,-2.194671679382774,-0.3681076650607013,0.3096630599655818,-0.14135817711595133,0.11258725990706078,-0.7780486325372323,1.2600177394213699,-0.41065670273846405,-1.2294607847229264,0.08798325438362822
-0.03880283825484976,0.9229052090193991,0.5544762598169899,-0.5177322087888763,1.7731600995871857,-0.07473746585634566,-1.7123468399337898,0.5943823707738919,-0.13732762714836927,-0.07404767418586329,0.8549316519776651
0.8888158156776136,-0.2610242137334431,-0.29017553939790686,-1.2535245487700224,-0.5294424436870959,0.24497690164503397,-0.5878859834269101,-1.6693749422543351,0.6514911493209906,0.6924792351503588,0.07879503617213934
0.7000063098720186,-0.9255423483832368,-0.020641213396210577,0.23964557488965957,0.5945928416180896,0.6169275106868255,-1.4128101799421877,1.7221432258561906,-1.2084744952516209,-1.631163989078862,-1.7831676002956083
-2.933734492974521,0.6985311210775337,1.448845031181159,-0.6324614074254593,-1.7679864375997791,0.8745380094335049,-1.297877986721469,0.6189903292538252,-0.9244843153079983,-0.4390770615296969,-12.303507870211888
0.3192451130125196,0.32664509938656044,0.10675396571610239,1.4701767229845157,1.7143268346770935,1.7923222516014836,-0.17606781180746645,0.1060804961562784,1.3782808137465814,-0.6517133728928124,-2.110089253519684
-0.4297554124524534,0.02084960025238944,-0.019290557578656317,-0.2864039753502104,-0.9349799500236788,0.8542611340236166,-0.3873868747497546,0.15635552331691674,-0.007025419562785687,0.6754027719082352,-1.3820134789743777
0.45624587223213414,-0.2552859396573646,-0.41496259023290416,-0.11074445841458508,-1.1097994118569416,-0.804272316727873,0.5305024377744528,0.2993689610301794,-0.9660349645779546,-0.11983180318346565,3.706274622521031
-1.5631062234984887,0.13525145038286787,-0.3361443614160974,2.0950506070663057,0.587153766832767,-0.953154820223897,-0.9669167496137651,0.6377324449490915,0.8793253830200521,1.858552411625337,3.8548518840365507
1.156359120559627,0.4771443383913693,1.4231675301779148,0.07457615203612739,0.0300663876451924,-1.2126602480555833,1.508369699909448,0.13239097828149723,-0.09861693082984847,-0.7940046546843985,5.308618469131342
1.225376324675364,0.9865268699191256,-0.9022359383528566,0.510482759827689,0.7959842585148664,-1.2462764261220298,0.6412389776840448,0.44099268813815407,0.6231784864309536,1.9867104155026414,14.865961304545587
2.961659948593395,1.2362300256134025,0.2604932168576579,0.6382415993670852,0.4340274938306062,2.3517499698598967,0.1374038293091988,-0.4142618547103739,0.548735831492293,2.087720481677295,3.921149571458507
-0.9686448863721446,-0.6718962452415039,-0.7272505557323016,-1.1970776832387902,-0.9511703242731129,0.9403749264536301,0.21981275804456535,-1.2938561620666047,0.6856782771224691,0.34545451118755915,-4.505912867561916
0.9516400623246151,-0.604002977132968,-1.2270907538745341,0.6798811230877586,0.8250978262240763,-1.1044426021188303,0.2380999264024694,-0.6162628156884995,0.9711543798519111,0.6621744429725608,8.190632986049556
1.2187412290075026,-0.8412290391614997,-0.6897273406833092,-0.37059131393443345,-0.5300506944429381,0.3684519999655114,-1.0770801968499928,1.5212036166515062,1.7438278442077244,1.1094427289097628,11.226806902573866
0.5000837085871893,-0.12316294932748702,0.18890857031471914,-0.7562914342697644,0.15743134318654015,0.33534585725677746,-0.825348106071837,1.6214083503306145,-0.08422642962581192,-1.0287242312449731,4.058913780585517
-0.2053089396904516,-0.6025166031117963,-0.8402893620676531,1.5713243804533803,0.009954349043195445,1.0297834219780846,0.4114528252010149,0.4766267037434475,-0.01369436990718454,-0.4319958297203456,-1.224257246458484
1.299966616404053,0.6542465253738249,-0.18085934878506796,0.9943869012795084,1.510129325879391,0.3660477198566599,1.5514117699205972,-0.477181877679892,-0.8996313571086966,-0.34297256554616,1.8458058879027934
0.04124568559270903,1.5553750872889025,-0.38093063304144836,0.3842372144756416,1.1009690624829316,0.4674444299575127,-0.49356480444128503,-1.2786123247095869,1.2188654505852268,-1.0524906209714426,-1.2649893985298153
-0.3786625412493349,0.03394218266591638,1.2634336342196517,0.9977075699515366,0.1483430605562897,1.212779320204545,1.4326955336220526,-0.47667367995120236,-0.39319924498091224,0.7491943800936945,-6.667072491208881
1.6969974652947069,-0.6948364162186461,-1.8421218154757273,0.6495972494992014,1.364335187744172,0.12948077891034412,2.6340252332216942,-0.8371525461252328,-0.7421897810239647,-0.7557682024868332,4.60193032385892
0.08709894621171559,0.11001126608989063,-0.7697785321362727,1.1233337861108166,0.26780626147384884,-1.034818156592341,0.6137318469757057,-0.42035962546274214,0.10157696774178945,0.887315709963142,4.768084571699623
0.9991087453710152,0.9165652227744854,0.04969759300267658,-0.9747994493933962,-0.31861317113880944,0.023194115226810665,1.546182362620166,-0.5260726733003243,0.20175626926049203,-1.2329628986213914,3.593843769612139
0.34053248021197213,-0.045425914786545,-0.12922582970985574,0.8466284281968087,-0.6857440737196069,1.4008792572496085,-0.7596121060476158,1.3660535989380758,-1.5961626210467637,0.3058437012794257,-2.32069754516629
0.6102967783377901,-0.35974916926844086,0.27778252650438723,-0.3635943349263792,0.4477592456772903,0.25036176833695123,2.2169313565903024,-1.3785815503132692,0.2009265199206635,-0.4208059990422844,-1.1785698874921922
0.1245621231029474,-0.135854897092692,-0.3485174659598175,-0.52305623892149,0.7143781072870856,-0.37313186244124735,-0.021724996044236722,0.1857513678576868,-0.7245216811545522,0.6092778559647584,2.9936826496123996
-0.9586421731000547,0.4933392863109031,0.40188676644896953,-0.13301905393161553,-1.0948545068448001,0.006738545307093142,-1.032350750567252,-0.11199191463478311,0.7888970604642725,-0.015447092357421074,-1.9776824432527345
1.2540354493151413,0.29508351224696616,0.77330587312418,0.7167116015358904,1.4071139586739796,-1.3051139866980248,-0.5229912736219701,0.027898314691621882,0.8006813556621357,0.1683672664874121,6.849257905042535
-0.006414301777532301,1.030382213811973,-0.3377235980936757,-0.3842452758373768,0.5208136122458716,2.3940198149782845,-0.019709288397913523,-0.6461468268861521,-0.5669308078376807,-0.365910969765993,-7.318912798692831
1.3260461747770351,-0.36605070609828044,0.3045814621197868,-0.09195546633749177,-1.313145562368715,-0.32770882991310246,-2.4744616583303194,0.1751007550317895,0.48954506214655863,-0.8456005269259774,1.5424986866800714
-0.5420948337154744,-1.3405194853482245,-2.2163317386113577,-1.506176352952635,0.652004305968003,-0.31427109550177557,0.20937011390650465,2.0409470601154904,0.9987894719666116,0.5390357454589977,13.329081675883943
-0.4847323781929758,1.5593918070884487,1.2352537377949078,0.8931291412783857,-0.004920334993235869,-0.9245348303952341,1.5173161324002238,0.870515159306968,-0.20357017941798455,-0.2767724341780603,4.382662499258291
-1.2215753670448481,0.7603585532585745,0.17048316919624168,0.3977573929764396,0.9302983550762455,0.7219457764350216,-0.8749810553484121,0.02237813406431721,0.41279987749472297,0.4882481799482171,-2.8430071661334653
-1.5902733203935797,-1.0060321630333622,0.6573438652939352,0.6420913619898411,1.6096875766843193,-1.5500523858445794,0.8976155168636216,0.3763332821718818,-1.0509087310541387,-1.7674917352826087,-2.680564975586171
0.940910883879347,-0.9835307005214492,-1.3141575508420875,0.4535310332725423,-0.009663077594751796,0.5746322853722492,0.43058183149142465,3.34547469159803,0.7235021690437672,0.6595749003357809,14.455593781409958
-0.8822605991039397,1.5623588340829297,-0.5053227824185181,-0.910392712911492,-0.21149157875479935,0.4401069411182459,-0.461826572909723,-0.8764314847804072,-0.897772454556609,0.2057146516356898,-3.8294153870171606
0.560325803596556,0.6423631813711725,-1.5556328538303212,-0.8305790681481182,0.9312116687382725,-0.4242129595355222,0.20264531709830477,2.626310235781116,-2.2546038164172133,-0.12924521524026733,10.591379794308148
0.7079243501566491,-0.9817420332668001,-0.13487020749043388,-1.2002493311700966,0.5777932510287509,-0.6710871984030522,-0.43070057330631106,0.8967305626758713,0.5561051882043997,0.9733744493865836,8.9467850583516
1.7575048817717762,0.07367980926494351,2.1166786312738624,0.19367057188091094,1.3176372766281865,-0.028800819699881648,0.8403499483518234,-0.4269086871170459,1.3394341665909493,1.151022378201074,4.826820973802546
-0.21364024682623683,0.15622789980902388,-0.9441866858866826,0.9300485752951438,0.8406013580168666,-1.232627697101827,2.171490046264928,0.3975613033717844,-0.2322851717684565,1.1987064237854481,9.892817090251985
-0.5220406483868127,1.3069642136321407,-1.1762567479454462,-0.22192515019867304,-0.08742231386989534,-0.5440444395964625,-0.7367318872436055,-0.4868507836865621,-0.5323307876805883,-0.4690773352875434,0.8493246257684494
1.4342029237529947,0.43336069090949997,-0.08806478784118156,0.7649971939279184,-0.09534004222663466,-0.7941019854503926,-1.6056997804703281,0.988824771722487,-2.2256984738699694,-1.508632477516153,1.0453509048093652
0.5046082929230434,-0.01726674628893345,1.4591763476760826,-0.6441577182209001,0.7694256391663441,-0.17644363172416175,0.5492164303499659,0.16994187491759277,0.5040272471616077,0.21497274266798252,2.2655727068118967
0.29349964071690704,-1.0885491549713995,0.07566335651233778,0.6026507592352539,-0.051652398509889653,-0.10171742183537563,-1.882945854694038,1.5340916219339673,-1.3676383242898498,-0.6181522682818296,-0.9236322677186958
-0.7883441262403214,0.2967518017019333,0.34196151339190245,0.659340964957789,0.7038051213637843,1.7234638821107728,-0.3054208529835494,-0.8312544222650903,-0.2348202944575834,-1.1052341966524624,-11.415731181836723
